CLINICAL MICROBIOLOGY REVIEWS,0893-8512,1098-6618,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu', 'weterynaria']"
Clinical Psychological Science,2167-7026,2167-7034,200,"['nauki farmaceutyczne', 'psychologia']"
CLINICAL PSYCHOLOGY REVIEW,0272-7358,1873-7811,200,"['nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu', 'psychologia']"
COGNITIVE LINGUISTICS,0936-5907,1613-3641,200,"['językoznawstwo', 'informatyka techniczna i telekomunikacja', 'nauki o komunikacji społecznej i mediach', 'psychologia', 'nauki biologiczne']"
Cold Spring Harbor Perspectives in Biology,1943-0264,1943-0264,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki o zdrowiu', 'rolnictwo i ogrodnictwo', 'nauki biologiczne']"
COLLEGE COMPOSITION AND COMMUNICATION,0010-096X,1939-9006,200,['językoznawstwo']
COLLEGE ENGLISH,0010-0994,2161-8178,200,['językoznawstwo']
COLUMBIA LAW REVIEW,0010-1958,1945-2268,200,['nauki prawne']
COMMUNICATION THEORY,1050-3293,1468-2885,200,"['językoznawstwo', 'nauki o kulturze i religii', 'nauki o komunikacji społecznej i mediach']"
COMMUNICATIONS ON PURE AND APPLIED MATHEMATICS,0010-3640,1097-0312,200,"['inżynieria lądowa i transport', 'inżynieria mechaniczna', 'matematyka']"
COMPARATIVE POLITICAL STUDIES,0010-4140,1552-3829,200,"['historia', 'nauki o polityce i administracji', 'nauki prawne', 'nauki socjologiczne']"
COMPOSITIO MATHEMATICA,0010-437X,1570-5846,200,['matematyka']
Comprehensive Physiology,2040-4603,2040-4603,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o kulturze fizycznej', 'nauki o zdrowiu', 'rolnictwo i ogrodnictwo', 'weterynaria', 'nauki biologiczne']"
COMPREHENSIVE REVIEWS IN FOOD SCIENCE AND FOOD SAFETY,1541-4337,1541-4337,200,"['nauki farmaceutyczne', 'rolnictwo i ogrodnictwo', 'technologia żywności i żywienia', 'weterynaria', 'nauki chemiczne']"
COMPUTER METHODS IN APPLIED MECHANICS AND ENGINEERING,0045-7825,1879-2138,200,"['architektura i urbanistyka', 'automatyka, elektronika i elektrotechnika', 'informatyka techniczna i telekomunikacja', 'inżynieria biomedyczna', 'inżynieria lądowa i transport', 'inżynieria materiałowa', 'inżynieria mechaniczna', 'astronomia', 'informatyka', 'nauki fizyczne']"
COMPUTERS & EDUCATION,0360-1315,1873-782X,200,"['nauki o kulturze i religii', 'architektura i urbanistyka', 'informatyka techniczna i telekomunikacja', 'inżynieria biomedyczna', 'pedagogika', 'informatyka']"
Conservation Letters,1755-263X,1755-263X,200,"['nauki leśne', 'nauki biologiczne']"
CONTEMPORARY LITERATURE,0010-7484,1548-9949,200,['literaturoznawstwo']
CONTRIBUTIONS TO MINERALOGY AND PETROLOGY,0010-7999,1432-0967,200,"['inżynieria środowiska, górnictwo i energetyka', 'nauki o Ziemi i środowisku']"
COORDINATION CHEMISTRY REVIEWS,0010-8545,1873-3840,200,"['inżynieria biomedyczna', 'inżynieria materiałowa', 'nauki farmaceutyczne', 'rolnictwo i ogrodnictwo', 'nauki chemiczne']"
CounterText-A Journal for the Study of the Post-Literary,2056-4406,2056-4414,200,['literaturoznawstwo']
CRIMINOLOGY,0011-1384,1745-9125,200,"['nauki medyczne', 'nauki prawne', 'nauki socjologiczne']"
CRITICAL REVIEWS IN ENVIRONMENTAL SCIENCE AND TECHNOLOGY,1064-3389,1547-6537,200,"['architektura i urbanistyka', 'inżynieria chemiczna', 'inżynieria lądowa i transport', 'inżynieria środowiska, górnictwo i energetyka', 'nauki farmaceutyczne', 'nauki leśne', 'rolnictwo i ogrodnictwo', 'nauki biologiczne', 'nauki chemiczne']"
CRITIQUE-STUDIES IN CONTEMPORARY FICTION,0011-1619,1939-9138,200,['literaturoznawstwo']
CULTURAL GEOGRAPHIES,1474-4740,1477-0881,200,"['nauki o kulturze i religii', 'architektura i urbanistyka', 'rolnictwo i ogrodnictwo', 'geografia społeczno-ekonomiczna i gospodarka przestrzenna', 'nauki socjologiczne']"
CURRENT BIOLOGY,0960-9822,1879-0445,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu', 'nauki leśne', 'rolnictwo i ogrodnictwo', 'nauki biologiczne', 'nauki chemiczne']"
CURRENT DIRECTIONS IN PSYCHOLOGICAL SCIENCE,0963-7214,1467-8721,200,"['nauki o zarządzaniu i jakości', 'psychologia']"
CURRENT OPINION IN CELL BIOLOGY,0955-0674,1879-0410,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu', 'rolnictwo i ogrodnictwo', 'nauki biologiczne']"
CURRENT OPINION IN CHEMICAL BIOLOGY,1367-5931,1879-0402,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki o zdrowiu', 'rolnictwo i ogrodnictwo', 'nauki biologiczne', 'nauki chemiczne']"
CURRENT OPINION IN IMMUNOLOGY,0952-7915,1879-0372,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu', 'weterynaria', 'nauki biologiczne', 'nauki chemiczne']"
DEVELOPMENTAL CELL,1534-5807,1878-1551,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu', 'rolnictwo i ogrodnictwo', 'nauki biologiczne', 'nauki chemiczne']"
DIABETES CARE,0149-5992,1935-5548,200,"['inżynieria biomedyczna', 'nauki medyczne', 'nauki o zdrowiu', 'nauki biologiczne']"
Dialogues in Human Geography,2043-8206,2043-8214,200,"['architektura i urbanistyka', 'geografia społeczno-ekonomiczna i gospodarka przestrzenna']"
Differences-A Journal of Feminist Cultural Studies,1040-7391,1527-1986,200,"['nauki o kulturze i religii', 'nauki o zdrowiu', 'nauki socjologiczne']"
DRUG RESISTANCE UPDATES,1368-7646,1532-2084,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu', 'nauki biologiczne']"
DUKE MATHEMATICAL JOURNAL,0012-7094,1547-7398,200,['matematyka']
Earth System Science Data,1866-3508,1866-3516,200,"['inżynieria lądowa i transport', 'nauki o Ziemi i środowisku']"
EARTHQUAKE SPECTRA,8755-2930,1944-8201,200,"['inżynieria lądowa i transport', 'nauki fizyczne', 'nauki o Ziemi i środowisku']"
EARTH-SCIENCE REVIEWS,0012-8252,1872-6828,200,"['inżynieria lądowa i transport', 'rolnictwo i ogrodnictwo', 'nauki o Ziemi i środowisku']"
ECOLOGICAL MONOGRAPHS,0012-9615,1557-7015,200,"['nauki leśne', 'rolnictwo i ogrodnictwo', 'nauki biologiczne']"
ECOLOGY,0012-9658,1939-9170,200,"['inżynieria lądowa i transport', 'inżynieria środowiska, górnictwo i energetyka', 'nauki leśne', 'rolnictwo i ogrodnictwo', 'zootechnika i rybactwo', 'nauki biologiczne']"
ECOLOGY LETTERS,1461-023X,1461-0248,200,"['nauki o zdrowiu', 'nauki leśne', 'rolnictwo i ogrodnictwo', 'nauki biologiczne']"
ECONOMETRICA,0012-9682,1468-0262,200,"['ekonomia i finanse', 'nauki o zarządzaniu i jakości']"
ECONOMIC JOURNAL,0013-0133,1468-0297,200,"['ekonomia i finanse', 'nauki o zarządzaniu i jakości']"
Economic Systems Research,0953-5314,1469-5758,200,"['ekonomia i finanse', 'nauki o zarządzaniu i jakości']"
EDUCATIONAL EVALUATION AND POLICY ANALYSIS,0162-3737,1935-1062,200,['pedagogika']
EDUCATIONAL PSYCHOLOGIST,0046-1520,1532-6985,200,['psychologia']
Educational Research Review,1747-938X,1878-0385,200,"['architektura i urbanistyka', 'pedagogika']"
Educational Researcher,0013-189X,1935-102X,200,"['architektura i urbanistyka', 'pedagogika']"
EDUCATIONAL TECHNOLOGY & SOCIETY,1436-4522,1436-4522,200,"['architektura i urbanistyka', 'inżynieria biomedyczna', 'inżynieria lądowa i transport', 'pedagogika']"
eLife,2050-084X,2050-084X,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o kulturze fizycznej', 'nauki o zdrowiu', 'rolnictwo i ogrodnictwo', 'technologia żywności i żywienia', 'nauki biologiczne']"
EMBO JOURNAL,0261-4189,1460-2075,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu', 'rolnictwo i ogrodnictwo', 'technologia żywności i żywienia', 'zootechnika i rybactwo', 'nauki biologiczne', 'nauki chemiczne']"
EMBO Molecular Medicine,1757-4676,1757-4684,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu', 'nauki biologiczne']"
Emily Dickinson Journal,1059-6879,1096-858X,200,['literaturoznawstwo']
ENDOCRINE REVIEWS,0163-769X,1945-7189,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu', 'nauki biologiczne']"
ENERGY,0360-5442,1873-6785,200,"['architektura i urbanistyka', 'inżynieria lądowa i transport', 'inżynieria materiałowa', 'inżynieria mechaniczna', 'inżynieria środowiska, górnictwo i energetyka', 'rolnictwo i ogrodnictwo', 'ekonomia i finanse', 'nauki chemiczne']"
Energy & Environmental Science,1754-5692,1754-5706,200,"['architektura i urbanistyka', 'inżynieria lądowa i transport', 'inżynieria materiałowa', 'inżynieria środowiska, górnictwo i energetyka', 'nauki farmaceutyczne', 'nauki leśne', 'rolnictwo i ogrodnictwo', 'technologia żywności i żywienia', 'nauki biologiczne', 'nauki chemiczne']"
ENERGY CONVERSION AND MANAGEMENT,0196-8904,1879-2227,200,"['automatyka, elektronika i elektrotechnika', 'inżynieria lądowa i transport', 'inżynieria mechaniczna', 'inżynieria środowiska, górnictwo i energetyka', 'nauki leśne', 'rolnictwo i ogrodnictwo', 'nauki o zarządzaniu i jakości', 'nauki chemiczne']"
ENERGY ECONOMICS,0140-9883,1873-6181,200,"['automatyka, elektronika i elektrotechnika', 'inżynieria środowiska, górnictwo i energetyka', 'ekonomia i finanse', 'nauki o zarządzaniu i jakości']"
ENGINEERING GEOLOGY,0013-7952,1872-6917,200,"['inżynieria lądowa i transport', 'inżynieria środowiska, górnictwo i energetyka', 'nauki o Ziemi i środowisku']"
English World-Wide,0172-8865,1569-9730,200,['językoznawstwo']
ENTREPRENEURSHIP THEORY AND PRACTICE,1042-2587,1540-6520,200,['nauki o zarządzaniu i jakości']
EPIDEMIOLOGIC REVIEWS,0193-936X,1478-6729,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu', 'weterynaria']"
EQUINE VETERINARY JOURNAL,0425-1644,2042-3306,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'weterynaria', 'zootechnika i rybactwo']"
EUROPEAN HEART JOURNAL,0195-668X,1522-9645,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o kulturze fizycznej', 'nauki o zdrowiu']"
EUROPEAN JOURNAL OF HEART FAILURE,1388-9842,1879-0844,200,"['inżynieria biomedyczna', 'nauki medyczne', 'nauki o zdrowiu']"
EUROPEAN JOURNAL OF INTERNATIONAL RELATIONS,1354-0661,1460-3713,200,"['historia', 'nauki o bezpieczeństwie', 'nauki o polityce i administracji']"
EUROPEAN RESPIRATORY JOURNAL,0903-1936,1399-3003,200,"['inżynieria biomedyczna', 'nauki medyczne', 'nauki o zdrowiu']"
European Review of Social Psychology,1046-3283,1479-277X,200,['psychologia']
EUROPEAN UROLOGY,0302-2838,1873-7560,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu']"
EXERCISE IMMUNOLOGY REVIEW,1077-5552,1077-5552,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o kulturze fizycznej', 'nauki o zdrowiu', 'nauki biologiczne']"
Family Business Review,0894-4865,1741-6248,200,['nauki o zarządzaniu i jakości']
FEMS MICROBIOLOGY REVIEWS,0168-6445,1574-6976,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu', 'nauki leśne', 'rolnictwo i ogrodnictwo', 'technologia żywności i żywienia', 'weterynaria', 'nauki biologiczne']"
FISH AND FISHERIES,1467-2960,1467-2979,200,"['inżynieria lądowa i transport', 'technologia żywności i żywienia', 'weterynaria', 'zootechnika i rybactwo', 'nauki biologiczne']"
FOLK MUSIC JOURNAL,0531-9684,,200,"['nauki o kulturze i religii', 'nauki o sztuce']"
FOUNDATIONS OF COMPUTATIONAL MATHEMATICS,1615-3375,1615-3383,200,"['automatyka, elektronika i elektrotechnika', 'informatyka techniczna i telekomunikacja', 'inżynieria mechaniczna', 'informatyka', 'matematyka']"
FUNGAL DIVERSITY,1560-2745,1878-9129,200,"['nauki leśne', 'weterynaria', 'nauki biologiczne']"
FUTURE OF CHILDREN,1054-8289,1550-1558,200,"['nauki o kulturze i religii', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu', 'pedagogika']"
GASTROENTEROLOGY,0016-5085,1528-0012,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu']"
GEMA Online Journal of Language Studies,1675-8021,1675-8021,200,"['językoznawstwo', 'literaturoznawstwo']"
GENDER & SOCIETY,0891-2432,1552-3977,200,"['historia', 'nauki o kulturze i religii', 'nauki o zdrowiu', 'nauki o polityce i administracji', 'nauki o zarządzaniu i jakości', 'nauki socjologiczne', 'pedagogika']"
GENES & DEVELOPMENT,0890-9369,1549-5477,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu', 'rolnictwo i ogrodnictwo', 'technologia żywności i żywienia', 'zootechnika i rybactwo', 'nauki biologiczne']"
GENETICS IN MEDICINE,1098-3600,1530-0366,200,"['nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu', 'weterynaria', 'nauki biologiczne']"
GENOME BIOLOGY,1474-760X,1474-760X,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu', 'nauki leśne', 'weterynaria', 'zootechnika i rybactwo', 'nauki biologiczne']"
GENOME RESEARCH,1088-9051,1549-5469,200,"['informatyka techniczna i telekomunikacja', 'inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu', 'nauki leśne', 'rolnictwo i ogrodnictwo', 'weterynaria', 'zootechnika i rybactwo', 'nauki biologiczne']"
Geochemical Perspectives,2223-7755,2224-2759,200,"['inżynieria lądowa i transport', 'rolnictwo i ogrodnictwo', 'nauki chemiczne', 'nauki o Ziemi i środowisku']"
GEOCHIMICA ET COSMOCHIMICA ACTA,0016-7037,1872-9533,200,"['rolnictwo i ogrodnictwo', 'nauki o Ziemi i środowisku']"
GEODERMA,0016-7061,1872-6259,200,"['inżynieria lądowa i transport', 'inżynieria środowiska, górnictwo i energetyka', 'nauki leśne', 'rolnictwo i ogrodnictwo']"
GEOLOGY,0091-7613,1943-2682,200,"['inżynieria lądowa i transport', 'inżynieria środowiska, górnictwo i energetyka', 'nauki o Ziemi i środowisku']"
GEOMETRIC AND FUNCTIONAL ANALYSIS,1016-443X,1420-8970,200,['matematyka']
GEOMETRY & TOPOLOGY,1465-3060,1364-0380,200,['matematyka']
GEORGETOWN LAW JOURNAL,0016-8092,0016-8092,200,['nauki prawne']
GigaScience,2047-217X,2047-217X,200,"['informatyka techniczna i telekomunikacja', 'inżynieria biomedyczna', 'inżynieria lądowa i transport', 'inżynieria materiałowa', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu', 'rolnictwo i ogrodnictwo', 'nauki prawne', 'nauki biologiczne', 'nauki chemiczne']"
GLOBAL CHANGE BIOLOGY,1354-1013,1365-2486,200,"['inżynieria środowiska, górnictwo i energetyka', 'nauki o zdrowiu', 'nauki leśne', 'rolnictwo i ogrodnictwo', 'nauki biologiczne']"
GLOBAL ENVIRONMENTAL CHANGE-HUMAN AND POLICY DIMENSIONS,0959-3780,1872-9495,200,"['architektura i urbanistyka', 'inżynieria środowiska, górnictwo i energetyka', 'rolnictwo i ogrodnictwo', 'geografia społeczno-ekonomiczna i gospodarka przestrzenna', 'nauki o bezpieczeństwie', 'nauki biologiczne']"
GONDWANA RESEARCH,1342-937X,1878-0571,200,"['inżynieria lądowa i transport', 'nauki o Ziemi i środowisku']"
GOVERNANCE-AN INTERNATIONAL JOURNAL OF POLICY ADMINISTRATION AND INSTITUTIONS,0952-1895,1468-0491,200,"['nauki o bezpieczeństwie', 'nauki o polityce i administracji', 'nauki o zarządzaniu i jakości', 'nauki socjologiczne']"
GOVERNMENT INFORMATION QUARTERLY,0740-624X,1872-9517,200,"['nauki o komunikacji społecznej i mediach', 'nauki o polityce i administracji', 'nauki o zarządzaniu i jakości', 'nauki prawne']"
GREEN CHEMISTRY,1463-9262,1463-9270,200,"['inżynieria chemiczna', 'nauki farmaceutyczne', 'nauki leśne', 'rolnictwo i ogrodnictwo', 'technologia żywności i żywienia', 'nauki chemiczne']"
GUT,0017-5749,1468-3288,200,"['inżynieria biomedyczna', 'nauki medyczne', 'nauki o zdrowiu', 'technologia żywności i żywienia']"
HARVARD EDUCATIONAL REVIEW,0017-8055,1943-5045,200,['pedagogika']
HARVARD INTERNATIONAL LAW JOURNAL,0017-8063,2153-2494,200,"['historia', 'nauki o bezpieczeństwie', 'nauki prawne', 'prawo kanoniczne']"
HARVARD LAW REVIEW,0017-811X,2161-976X,200,"['nauki o bezpieczeństwie', 'nauki prawne']"
HAU-Journal of Ethnographic Theory,2575-1433,2049-1115,200,"['nauki o kulturze i religii', 'nauki socjologiczne']"
HEALTH AFFAIRS,0278-2715,0278-2715,200,"['inżynieria biomedyczna', 'nauki medyczne', 'nauki o zdrowiu']"
HEPATOLOGY,0270-9139,1527-3350,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu', 'weterynaria']"
HISTORICAL METHODS,0161-5440,1940-1906,200,['historia']
History and Anthropology,0275-7206,1477-2612,200,"['archeologia', 'historia', 'nauki o kulturze i religii', 'nauki prawne', 'nauki socjologiczne']"
HISTORY OF PHOTOGRAPHY,0308-7298,2150-7295,200,"['nauki o kulturze i religii', 'nauki o sztuce']"
HISTORY OF RELIGIONS,0018-2710,1545-6935,200,"['archeologia', 'historia', 'nauki o kulturze i religii', 'prawo kanoniczne']"
HUMAN REPRODUCTION UPDATE,1355-4786,1460-2369,200,"['inżynieria biomedyczna', 'nauki medyczne', 'nauki o zdrowiu', 'nauki biologiczne']"
IEEE COMMUNICATIONS MAGAZINE,0163-6804,1558-1896,200,"['informatyka techniczna i telekomunikacja', 'inżynieria biomedyczna', 'informatyka']"
IEEE Communications Surveys and Tutorials,1553-877X,1553-877X,200,"['informatyka techniczna i telekomunikacja', 'inżynieria biomedyczna', 'inżynieria lądowa i transport', 'nauki o zarządzaniu i jakości', 'informatyka']"
IEEE Internet of Things Journal,2327-4662,2327-4662,200,"['architektura i urbanistyka', 'automatyka, elektronika i elektrotechnika', 'informatyka techniczna i telekomunikacja', 'inżynieria biomedyczna', 'nauki o zarządzaniu i jakości', 'informatyka']"
IEEE Journal of Selected Topics in Signal Processing,1932-4553,1941-0484,200,"['automatyka, elektronika i elektrotechnika', 'informatyka techniczna i telekomunikacja', 'inżynieria biomedyczna', 'inżynieria lądowa i transport', 'inżynieria mechaniczna']"
IEEE JOURNAL ON SELECTED AREAS IN COMMUNICATIONS,0733-8716,1558-0008,200,"['informatyka techniczna i telekomunikacja', 'inżynieria biomedyczna']"
IEEE NETWORK,0890-8044,1558-156X,200,"['architektura i urbanistyka', 'informatyka techniczna i telekomunikacja', 'inżynieria biomedyczna', 'nauki o zarządzaniu i jakości', 'informatyka']"
IEEE Robotics and Automation Letters,2377-3766,2377-3766,200,"['automatyka, elektronika i elektrotechnika', 'informatyka techniczna i telekomunikacja', 'inżynieria biomedyczna', 'inżynieria lądowa i transport', 'inżynieria materiałowa', 'inżynieria mechaniczna', 'nauki farmaceutyczne', 'informatyka']"
IEEE SIGNAL PROCESSING MAGAZINE,1053-5888,1558-0792,200,"['automatyka, elektronika i elektrotechnika', 'informatyka techniczna i telekomunikacja', 'inżynieria biomedyczna', 'inżynieria lądowa i transport', 'inżynieria mechaniczna', 'informatyka']"
IEEE TRANSACTIONS ON AUTOMATIC CONTROL,0018-9286,1558-2523,200,"['automatyka, elektronika i elektrotechnika', 'informatyka techniczna i telekomunikacja', 'inżynieria biomedyczna', 'inżynieria mechaniczna', 'informatyka']"
IEEE Transactions on Cloud Computing,2168-7161,2168-7161,200,"['informatyka techniczna i telekomunikacja', 'inżynieria biomedyczna', 'nauki o zarządzaniu i jakości', 'informatyka']"
IEEE Transactions on Cybernetics,2168-2267,2168-2275,200,"['automatyka, elektronika i elektrotechnika', 'informatyka techniczna i telekomunikacja', 'inżynieria biomedyczna', 'informatyka']"
IEEE TRANSACTIONS ON EVOLUTIONARY COMPUTATION,1089-778X,1941-0026,200,"['automatyka, elektronika i elektrotechnika', 'informatyka techniczna i telekomunikacja', 'nauki o zarządzaniu i jakości', 'informatyka']"
IEEE TRANSACTIONS ON FUZZY SYSTEMS,1063-6706,1941-0034,200,"['automatyka, elektronika i elektrotechnika', 'informatyka techniczna i telekomunikacja', 'inżynieria biomedyczna', 'inżynieria mechaniczna', 'nauki o zarządzaniu i jakości', 'informatyka']"
IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING,0196-2892,1558-0644,200,"['automatyka, elektronika i elektrotechnika', 'informatyka techniczna i telekomunikacja', 'inżynieria biomedyczna', 'inżynieria lądowa i transport', 'inżynieria środowiska, górnictwo i energetyka', 'nauki leśne', 'rolnictwo i ogrodnictwo', 'geografia społeczno-ekonomiczna i gospodarka przestrzenna', 'nauki prawne', 'nauki o Ziemi i środowisku']"
IEEE TRANSACTIONS ON IMAGE PROCESSING,1057-7149,1941-0042,200,"['architektura i urbanistyka', 'automatyka, elektronika i elektrotechnika', 'informatyka techniczna i telekomunikacja', 'inżynieria biomedyczna', 'inżynieria lądowa i transport', 'inżynieria mechaniczna', 'nauki o zdrowiu', 'informatyka']"
IEEE TRANSACTIONS ON INDUSTRIAL ELECTRONICS,0278-0046,1557-9948,200,"['automatyka, elektronika i elektrotechnika', 'informatyka techniczna i telekomunikacja', 'inżynieria biomedyczna', 'inżynieria lądowa i transport']"
IEEE Transactions on Industrial Informatics,1551-3203,1941-0050,200,"['architektura i urbanistyka', 'automatyka, elektronika i elektrotechnika', 'informatyka techniczna i telekomunikacja', 'inżynieria biomedyczna', 'inżynieria mechaniczna', 'nauki o zarządzaniu i jakości', 'informatyka']"
IEEE Transactions on Information Forensics and Security,1556-6013,1556-6021,200,"['architektura i urbanistyka', 'informatyka techniczna i telekomunikacja', 'inżynieria biomedyczna', 'inżynieria lądowa i transport', 'nauki o bezpieczeństwie', 'informatyka']"
IEEE TRANSACTIONS ON INFORMATION THEORY,0018-9448,1557-9654,200,"['architektura i urbanistyka', 'informatyka techniczna i telekomunikacja', 'inżynieria biomedyczna', 'nauki o komunikacji społecznej i mediach', 'nauki o zarządzaniu i jakości', 'informatyka']"
IEEE Transactions on Neural Networks and Learning Systems,2162-237X,2162-2388,200,"['automatyka, elektronika i elektrotechnika', 'informatyka techniczna i telekomunikacja', 'inżynieria biomedyczna', 'nauki o zarządzaniu i jakości', 'informatyka']"
IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE,0162-8828,1939-3539,200,"['architektura i urbanistyka', 'automatyka, elektronika i elektrotechnika', 'informatyka techniczna i telekomunikacja', 'inżynieria biomedyczna', 'inżynieria mechaniczna', 'nauki o zarządzaniu i jakości', 'informatyka']"
IEEE TRANSACTIONS ON POWER ELECTRONICS,0885-8993,1941-0107,200,"['automatyka, elektronika i elektrotechnika']"
IEEE TRANSACTIONS ON POWER SYSTEMS,0885-8950,1558-0679,200,"['automatyka, elektronika i elektrotechnika', 'inżynieria mechaniczna', 'inżynieria środowiska, górnictwo i energetyka', 'nauki chemiczne']"
IEEE Transactions on Robotics,1552-3098,1941-0468,200,"['automatyka, elektronika i elektrotechnika', 'informatyka techniczna i telekomunikacja', 'inżynieria biomedyczna', 'inżynieria mechaniczna', 'informatyka']"
IEEE Transactions on Smart Grid,1949-3053,1949-3061,200,"['automatyka, elektronika i elektrotechnika', 'informatyka techniczna i telekomunikacja', 'inżynieria biomedyczna', 'inżynieria środowiska, górnictwo i energetyka', 'informatyka']"
IEEE Transactions on Sustainable Energy,1949-3029,,200,"['architektura i urbanistyka', 'automatyka, elektronika i elektrotechnika', 'inżynieria mechaniczna', 'inżynieria środowiska, górnictwo i energetyka', 'rolnictwo i ogrodnictwo', 'ekonomia i finanse', 'nauki o zarządzaniu i jakości', 'nauki chemiczne']"
IEEE Transactions on Transportation Electrification,2332-7782,2332-7782,200,"['architektura i urbanistyka', 'automatyka, elektronika i elektrotechnika', 'inżynieria lądowa i transport', 'inżynieria środowiska, górnictwo i energetyka']"
IEEE WIRELESS COMMUNICATIONS,1536-1284,1558-0687,200,"['informatyka techniczna i telekomunikacja', 'inżynieria biomedyczna', 'informatyka']"
IMMUNITY,1074-7613,1097-4180,200,"['inżynieria biomedyczna', 'nauki farmaceutyczne', 'nauki medyczne', 'nauki o zdrowiu', 'nauki biologiczne']"
Industrial and Organizational Psychology-Perspectives on Science and Practice,1754-9426,1754-9434,200,"['nauki o zdrowiu', 'nauki o zarządzaniu i jakości', 'psychologia']"
Information Fusion,1566-2535,1872-6305,200,"['informatyka techniczna i telekomunikacja', 'inżynieria biomedyczna', 'inżynieria mechaniczna', 'nauki o zarządzaniu i jakości', 'informatyka']"
INFORMATION SCIENCES,0020-0255,1872-6291,200,"['informatyka techniczna i telekomunikacja', 'inżynieria biomedyczna', 'inżynieria mechaniczna', 'nauki o zarządzaniu i jakości', 'informatyka']"
INTENSIVE CARE MEDICINE,0342-4642,1432-1238,200,"['inżynieria biomedyczna', 'nauki medyczne', 'nauki o zdrowiu']"
INTERNATIONAL AFFAIRS,0020-5850,1468-2346,200,"['historia', 'nauki o kulturze i religii', 'nauki o bezpieczeństwie', 'nauki o polityce i administracji']"
INTERNATIONAL JOURNAL FOR NUMERICAL METHODS IN ENGINEERING,0029-5981,1097-0207,200,"['architektura i urbanistyka', 'automatyka, elektronika i elektrotechnika', 'informatyka techniczna i telekomunikacja', 'inżynieria biomedyczna', 'inżynieria chemiczna', 'inżynieria lądowa i transport', 'inżynieria materiałowa', 'inżynieria mechaniczna', 'inżynieria środowiska, górnictwo i energetyka', 'informatyka']"
International Journal of Bilingual Education and Bilingualism,1367-0050,1747-7522,200,"['językoznawstwo', 'pedagogika']"
International Journal of Bilingualism,1367-0069,1756-6878,200,"['językoznawstwo', 'pedagogika']"
INTERNATIONAL JOURNAL OF COMPUTER VISION,0920-5691,1573-1405,200,"['architektura i urbanistyka', 'automatyka, elektronika i elektrotechnika', 'informatyka techniczna i telekomunikacja', 'inżynieria biomedyczna', 'inżynieria mechaniczna', 'informatyka']"
INTERNATIONAL JOURNAL OF ENGINEERING SCIENCE,0020-7225,1879-2197,200,"['architektura i urbanistyka', 'informatyka techniczna i telekomunikacja', 'inżynieria biomedyczna', 'inżynieria lądowa i transport', 'inżynieria materiałowa', 'inżynieria mechaniczna']"
